Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
SHENZHEN MINKAVE TECH. 'A',CN:MKT,3/24/2016,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Minkave Technology 'A'
SHENZHEN NANSHAN PWR.'A',CN:NSN,7/1/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Nanshan Power 'A'
SHENZHEN PRINCE NEW MRA. 'A',CN:IUY,12/3/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Prince New Material 'A'
SHENZHEN REFOND OPEL.'A',CN:SRO,7/12/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Refond Optoelectronics 'A'
SHENZHEN RILAND IND.'A',CN:RIL,12/29/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Riland Industry 'A'
SHENZHEN RUIHE CON.DCRT. 'A',CN:DCR,9/29/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Ruihe Construction Decoration 'A'
SHENZHEN SILV.BASIS TECH.'A',CN:SVB,12/23/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Silver Basis Technology 'A'
SHENZHEN SOLING INDL.'A',CN:SOI,6/11/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Soling Industrial 'A'
SHENZHEN SUN.LSR.& ELTN. TECH.'A',CN:SSL,6/8/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Sunshine LSR and Electronics Technology 'A'
SHENZHEN TERCA TECH.'A',CN:TTE,2/1/2008,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Terca Technology 'A'
SHENZHEN UNV.(GP.) 'A',CN:TII,4/29/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Universe (Group) 'A'
SHENZHEN V &.T TECHS.'A',CN:SVT,3/22/2016,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen V and T Technologies 'A'
SHENZHEN YINGHE TECH.'A',CN:YHT,5/14/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Yinghe Technology 'A'
SHENZHEN ZERO-SEVEN 'A',CN:SGD,4/13/1992,24Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Zero-Seven 'A'
SHENZHEN ZOWEE TECH.'A',CN:ZOW,3/16/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Zowee Technology 'A'
SHIJIAZHUANG ZHONGMEI COAL MINE EQU.MANF. 'A',CN:QWA,7/31/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shijiazhuang Zhongmei Coal Mine Equipment Manufacture 'A'
SHIMGE PUMP IND.GP.'A',CN:PMP,12/31/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shimge Pump Industry Group 'A'
SHN.CAPSTONE INDL.'A',CN:SHC,8/8/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Capstone Industrial 'A'
SHN.CEN.PLAZA HOTEL 'A',CN:XIN,1/3/1994,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Century Plaza Hotel 'A'
SHN.CHINA BICYCLE 'A',CN:CBY,3/31/1992,24Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen China Bicycle 'A'
SHN.SHENBAO INDL.'A',CN:SBO,10/12/1992,23Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Shenbao Industrial 'A'
SHN.SHENXIN TAIFENG GP. 'A',CN:WAB,5/9/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Shenxin Taifeng Group 'A'
SHN.ZHONGHENG HUAFA 'A',CN:HUF,4/28/1992,23Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Zhongheng Huafa 'A'
SICHUAN CENDES ARCHTL. DSGN.'A',CN:SCD,12/23/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Cendes Architectural Design 'A'
SICHUAN CHEMICAL 'A',CN:SCH,9/26/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Chemical 'A'
SICHUAN CRUN 'A',CN:SRN,9/19/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Crun 'A'
SICHUAN DATONG GS.DEV. 'A',CN:CNH,3/12/1996,20Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Datong Gas Development 'A'
SICHUAN FULIN TRSP.GROUP 'A',CN:QFT,2/10/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Fulin Transportation Group 'A'
SICHUAN GOLDSTONE OR. NMT.EQU.'A',CN:GON,4/24/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Goldstone Orient New Material Equipment 'A'
SICHUAN GT.WALL INTL.ACG 'A',CN:BLE,6/25/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Great Wall International ACG 'A'
SICHUAN HAOWU ERML.'A',CN:EMD,6/27/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Haowu Erml 'A'
SICHUAN HUIYUAN OPTICAL COMM. 'A',CN:SCB,12/20/1995,20Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Huiyuan Optical Communication 'A'
SICHUAN JINLU GROUP 'A',CN:SJC,5/7/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Jinlu Group 'A'
SICHUAN JINYU AUTMB.CITY (GROUP) 'A',CN:SMS,3/3/1998,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Jinyu Automobile City (Group) 'A'
SICHUAN KEXIN MECH.& ELECT.EQU.'A',CN:SIK,7/8/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Kexin Mechanical and Electrical Equipment 'A'
SICHUAN LU TIAN HUA 'A',CN:SLT,6/3/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Lu Tian Hua 'A'
SICHUAN MEIFENG CHEM 'A',CN:SMC,6/17/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Meifeng Chem 'A'
SICHUAN NITROCELL 'A',CN:SNL,6/5/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Nitrocell 'A'
SICHUAN SHENGDA FOREST. IND.'A',CN:SSF,7/16/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Shengda Forestry Industry 'A'
SICHUAN SHUANGMA CEMENT 'A',CN:SUC,8/25/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Shuangma Cement 'A'
SICHUAN TROY ITECH.'A',CN:ABZ,1/27/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Troy Information Technology 'A'
SICHUAN YIMIKANG ENV. TECH 'A',CN:YMK,8/3/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Yimikang Environmental Technology 'A'
SIMEI MEDIA 'A',CN:ABJ,1/23/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Simei Media 'A'
SINOCARE 'A',CN:CGH,3/19/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sinocare 'A'
SINOER MEN'S WEAR 'A',CN:SMW,10/15/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sinoer Men's Wear 'A'
SINOMINE RSO.EXP.'A',CN:SMX,12/30/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sinomine Resource Exploration 'A'
SINOSTEEL ANHUI TIANYUAN TECH. 'A',CN:STY,8/2/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sinosteel Anhui Tianyuan Technology 'A'
SOTECH MACHINERY 'A',CN:PCM,2/1/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sotech Machinery 'A'
SOUTH HUITON 'A',CN:SOH,6/16/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,South Huiton 'A'
SPEARHEAD INTMKG.COMM. GP.'A',CN:IMC,4/21/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Spearhead Integrated Marketing Communication Group 'A'
SUCCESS ELECTRONICS 'A',CN:SDF,9/3/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Success Electronics 'A'
SUNBIRD YACHT 'A',CN:SBY,9/28/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sunbird Yacht 'A'
SUNDIRO HOLDING 'A',CN:HAI,5/25/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sundiro Holding 'A'
SUNING UNIVERSAL 'A',CN:JPM,4/8/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suning Universal 'A'
SUNRESIN NMTS.XI'AN 'A',CN:NMX,7/2/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sunresin NMTS XI 'An 'A'
SUNSEA TELECOM.'A',CN:SLL,12/3/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sunsea Telecommunications 'A'
SUNWAVE COMMUNICATIONS 'A',CN:ZWV,2/15/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sunwave Communications 'A'
SUZHOU HAILU HVY.IND.'A',CN:HIH,6/25/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Hailu Heavy Industry 'A'
SUZHOU HESHENG SPC.MRA. 'A',CN:SEF,9/3/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Hesheng Special Material 'A'
SUZHOU HUAYUAN PACK.'A',CN:HYP,12/31/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Huayuan Packaging 'A'
SUZHOU INDL.PARK HESHUN ELEC.'A',CN:IOH,11/12/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Industrial Park Heshun Electric 'A'
SUZHOU INST.OF ARCHTL. DSGN.'A',CN:IAD,2/4/2016,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Institute of Architectural Design 'A'
SUZHOU KINGSWOOD PRINT. INK 'A',CN:KNG,3/22/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Kingswood Printing Ink 'A'
SUZHOU NEW SEA UN.TELC. TECH.'A',CN:SPK,11/30/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou New Sea Union Telecom Technology 'A'
SUZHOU SLAC PRECN.EQU. 'A',CN:BCH,1/29/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Slac Precision Equipment 'A'
SUZHOU SUSHI TEST.INSTS. 'A',CN:UEN,1/22/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Sushi Testing Instruments 'A'
SUZHOU TA&A ULTRA CLEAN TECHNOLOGY 'A',CN:UCT,7/31/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Ta&A Ultra Clean Technology 'A'
SUZHOU YANGTZE NMTS.'A',CN:GNM,1/19/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Yangtze NMTS 'A'
SVG OPTRONICS 'A',CN:SVG,6/28/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Savings Optronics 'A'
TAIYUAN COAL GASIFICATION 'A',CN:SSX,6/22/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Taiyuan Coal Gasification 'A'
TANAC AUTOMATION 'A',CN:TAA,5/19/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tanac Automation 'A'
TANGSHAN HUIZHONG INSTTN.'A',CN:BCA,1/23/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tangshan Huizhong Insttn 'A'
TANGSHAN JIDONG CMT.'A',CN:TAN,6/14/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tangshan Jidong Cement 'A'
TANGSHAN JIDONG EQU. ENGR.'A',CN:TAC,8/13/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tangshan Jidong Equipment Engineering 'A'
TELLING TELECM.HLDG.'A',CN:FRU,12/2/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Telling Telecommunication Holding 'A'
TIANJIN BINHAI ENERGY & DEVELOPMENT 'A',CN:TBE,2/18/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Binhai Energy and Development 'A'
TIANJIN GUANGYU DEV.'A',CN:TLI,12/10/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Guangyu Development 'A'
TIANJIN JINGWEI ELECTRIC WIRE 'A',CN:JWE,9/17/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Jingwei Electric Wire 'A'
TIANJIN KEYVIA ELECTRIC 'A',CN:UYT,12/3/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Keyvia Electric 'A'
TIANJIN MOTIMO MEMBRANE TECHNOLOGY 'A',CN:GHJ,7/5/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Motimo Membrane Technology 'A'
TIANJIN PENGLING RUBBER HOSE 'A',CN:PRH,1/27/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Pengling Rubber Hose 'A'
TIANJIN PRINTRONICS CIRCUIT 'A',CN:TPC,5/16/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Printronics Circuit 'A'
TIANJIN SAIXIANG TECH. 'A',CN:TST,1/15/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Saixiang Technology 'A'
TIANJIN TIANBAO INFR.'A',CN:TCC,4/6/2000,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Tianbao Infrastructure 'A'
TIANJIN XINMAO SCTC.'A',CN:GEN,9/29/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Xinmao Science and Technology 'A'
TIANRUN CRANKSHAFT 'A',CN:TCK,8/21/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianrun Crankshaft 'A'
TIBET GALAXY SCTC.DEV. 'A',CN:TLB,6/25/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tibet Galaxy Science and Technology Development 'A'
TIELING NEWCITY IHDG.'A',CN:SOT,6/16/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tieling Newcity Ihdg 'A'
TONG OIL TOOLS 'A',CN:TOT,1/13/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tong Oil Tools 'A'
TONGHUA GOLDEN-HORSE PHARM.IND.'A',CN:TJP,4/30/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tonghua Golden-Horse Pharmaceutical Industry 'A'
TONGYU COMM.,CN:TOI,3/28/2016,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tongyu Communication
TOP RSO.CVT.ENGR.'A',CN:TRE,6/28/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Top Resource Conservation Engineering 'A'
TUS-GUHAN GROUP 'A',CN:HCH,1/19/1996,20Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tus-Guhan Group 'A'
TUS-SOUND ENV.RES.'A',CN:YPC,2/25/1998,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tus-Sound Environmental Resources 'A'
UNITED SCTC.'A',CN:ZHI,6/11/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,United Science and Technology 'A'
UROICA MNG.STY.ENGR.'A',CN:SUB,8/6/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Uroica Mining Safety Engineering 'A'
VANFUND URBAN INVDL.'A',CN:CLI,11/26/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Vanfund Urban Investment and Development 'A'
WALVAX BIOTECHNOLOGY 'A',CN:WAL,11/12/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Walvax Biotechnology 'A'
WANDA CNEM.LINE 'A',CN:WCI,1/22/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wanda Cnem Line 'A'
WANFU BIOTECH.(HUNAN) AGRI.DEV.'A',CN:BHA,9/27/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wanfu Biotechnology (Hunan) Agricultural Development 'A'
WEICHAI HEAVY MCH.'A',CN:SAJ,4/2/1998,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Weichai Heavy Machinery 'A'
WEIHAI HUADONG ATMTN.'A',CN:WAH,6/12/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Weihai Huadong Automation 'A'
WENZHOU HONGFENG ELECT. ALLOY 'A',CN:WHE,1/10/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wenzhou Hongfeng Electrical Alloy 'A'
WESTERN METAL MATERIALS 'A',CN:WMM,8/10/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Western Metal Materials 'A'
WESTERN SECURITIES 'A',CN:WCE,5/3/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Western Securities 'A'
WINALL HI-TECH SEED 'A',CN:WIO,5/26/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Winall Hi-Tech Seed 'A'
WUHAN GOLDEN LASER 'A',CN:LSR,5/25/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuhan Golden Laser 'A'
WUHAN HUAZHONG NMC.CNTL. 'A',CN:CLT,1/13/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuhan Huazhong Numerical Control 'A'
WUHAN P&S INFO.TECH.'A',CN:WPI,2/22/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuhan P&S Information Technology 'A'
WUHAN SANTE CBWS.GP.'A',CN:CAB,8/17/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuhan Sante Cableways Group 'A'
WUHAN ZHONGNAN COML.GP. 'A',CN:WZC,7/11/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuhan Zhongnan Commercial Group 'A'
WUHU CONCH PROFL.& SCI. 'A',CN:ANU,10/23/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuhu Conch Profiles and Science 'A'
WUHU SHUNRONG SANQI INTACT.ENTM.NET.TECH.'A',CN:WAP,3/2/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuhu Shunrong Sanqi Interactive Entertainment Network Technology 'A'
WUHU YAXIA AUTOMOBILE 'A',CN:WYA,8/10/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuhu Yaxia Automobile 'A'
WUTONG HOLDING GP.'A',CN:JWC,2/29/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wutong Holding Group 'A'
WUXI BAICHUAN CHM.IND. 'A',CN:WBC,8/3/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuxi Baichuan Chemical Industry 'A'
WUXI DBLE.EH.MCR.FBM.'A',CN:WDE,4/29/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuxi Double Elephant Micro Fibre Material 'A'
WUXI HODGEN TECH.'A',CN:WHT,12/29/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuxi Hodgen Technology 'A'
WUXI LEAD AUTO EQUIP CO.,CN:WLA,5/18/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuxi Lead Auto Equip Company
WUXI XUELANG ENV.TECH. 'A',CN:WXE,6/26/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wuxi Xuelang Environmental Technology 'A'
XI'AN CATERING 'A',CN:XNF,4/30/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,XI 'An Catering 'A'
XI'AN DAGANG RD.MCH.'A',CN:XID,8/12/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,XI 'An Dagang Road Machinery 'A'
XI'AN QIYUAN MECH.AND ECEQ.'A',CN:XQM,11/12/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,XI 'An Qiyuan Mechanical and Electrical Equipment 'A'
XI'AN TOURISM 'A',CN:XIA,9/26/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,XI 'An Tourism 'A'
XIAKE COLOR SPINNING 'A',CN:XAA,7/8/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xiake Color Spinning 'A'
XIAMEN ACADEMY OF BLDG. RESH.GP.'A',CN:XAO,5/6/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xiamen Academy of Building Research Group 'A'
XIAMEN CHANGELIGHT 'A',CN:XMD,8/12/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xiamen Changelight 'A'
XIAMEN INSIGHT INV.'A',CN:XCF,11/1/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xiamen Insight Investment 'A'
XIAMEN WANLI STONE STK. 'A',CN:XWS,12/23/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xiamen Wanli Stone Stock 'A'
XIANGTAN ELECTROCHEM. SCIEN. 'A',CN:XES,4/3/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xiangtan Electrochemical Scientific 'A'
XIANGYANG AUTO.BRG. 'A',CN:XAT,1/6/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xiangyang Automatic Bearing 'A'
XINGYE LEATHER TECH.'A',CN:XYE,5/7/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xingye Leather Technology 'A'
XINGYUAN ENVM.TECH.'A',CN:XGY,9/27/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xingyuan Environment Technology 'A'
XINJIANG BEIXIN ROAD & BDG.GP.'A',CN:XBR,11/11/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinjiang Beixin Road and Bridge Group 'A'
XINJIANG GUOTONG PIPE. 'A',CN:XGP,1/23/2008,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinjiang Guotong Pipeline 'A'
XINJIANG INTL. IND. 'A',CN:XII,9/26/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinjiang International Industry 'A'
XINJIANG TIANSHAN AHBY. BIO-ENGINEERING 'A',CN:XTB,4/25/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinjiang Tianshan Ahby Bio-Engineering 'A'
XINJIANG WSTN.ANIMAL HUSBANDRY 'A',CN:WTS,8/20/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinjiang Western Animal Husbandry 'A'
XINJIANG ZHUDG.PTL.TECH. 'A',CN:XZP,1/28/2008,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinjiang Zhundong Petroleum Technology 'A'
XINLONG HOLDING (GROUP) 'A',CN:HXN,12/9/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinlong Holding (Group) 'A'
XINXIANG CHM.FIBRE 'A',CN:XCH,10/21/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinxiang Chemical Fibre 'A'
XUANHUA CON.MCH. 'A',CN:XCM,7/14/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xuanhua Construction Machinery 'A'
XUCHANG YND.DRIVE SHAFT 'A',CN:YDS,5/18/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xuchang Yuandong Drive Shaft 'A'
XUZHOU HANDLER SPC.VEH. 'A',CN:XHS,4/7/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xuzhou Handler Special Vehicle 'A'
XUZHOU KERONG ENV.RES. 'A',CN:CCM,12/29/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xuzhou Kerong Environmental Resources 'A'
XUZHOU WUYANG TECH.'A',CN:XWT,2/17/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xuzhou Wuyang Technology 'A'
YAHGEE MODULAR HOUSE 'A',CN:YMH,12/3/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yahgee Modular House 'A'
YANG GUANG 'A',CN:GNX,9/19/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yang Guang 'A'
YANTAI DONGCHENG BIOCS. 'A',CN:PRQ,5/25/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yantai Dongcheng Biochemicals 'A'
YANTAI JEREH OLSR.GP.'A',CN:YJO,2/5/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yantai Jereh Oilfield Services Group 'A'
YANTAI LGU.PWR.TECH.'A',CN:LYG,8/20/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yantai Longyuan Power Technology 'A'
YANTAI MOON 'A',CN:YMO,5/28/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yantai Moon 'A'
YIBIN TIANYUAN GP.'A',CN:YTI,4/9/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yibin Tianyuan Group 'A'
YLZ INFO.TECH.'A',CN:YLZ,7/28/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,YLZ Information Technology 'A'
YUNNAN NANTIAN ELT. 'A',CN:YNE,10/14/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yunnan Nantian Electronic 'A'
YUNNAN XIYI INDUSTRY 'A',CN:YXY,8/6/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yunnan Xiyi Industry 'A'
YUNNAN YUNTOU ELG.AND ENVM.TECH.'A',CN:UNA,12/21/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yunnan Yuntou ELG and Environment Technology 'A'
