Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
ZHEJIANG XINLIAN 'A',CN:XNL,4/26/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Xinlian 'A'
ANHUI EXPRESSWAY,CN:ANX,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Expressway
BEIJING NORTH STAR,CN:BNS,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing North Star
GUANGZHOU PHARMACEUTICAL CO.LTD.,30165K,1/19/2005,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangzhou Pharmaceutical Company Limited
SHAI.JINJIANG INTL. TRAVEL 'B',CN:SJ@,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Jinjiang International Travel 'B'
SHANGHAI FUDAN MICRO ELECTRONICS COMPANY,27593W,9/17/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Fudan Micro Electronics Company
SHANGHAI JIAODA ONLLY,CN:SJO,7/2/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Jiaoda Onlly
SINOPEC ZHENHAI REFN.,CN:SZR,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sinopec Zhenhai Refining
3SBIO,50574T,5/18/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,3SBIO
7 DAYS GROUP HOLDINGS LTD,68677Q,1/22/2010,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,7 Days Group Holdings Limited
7 DAYS GROUP HOLDINGS LTD,68677N,1/22/2010,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,7 Days Group Holdings Limited
7 DAYS GROUP HOLDINGS LTD,68677M,1/22/2010,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,7 Days Group Holdings Limited
ACTIONS SEMICONDUCTOR,51064N,9/11/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Actions Semiconductor
ADVANCED SEMICON,54409L,11/24/2008,7Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Advanced Semicon
AEROSPACE ZHONGHUI GROUP COMPANY LTD,28027T,11/17/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Aerospace Zhonghui Group Company Limited
AIR CHINA LIMITED,31338F,7/8/2005,10Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Air China Limited
ALUM.CORP.OF CHINA 'A',27611K,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Aluminium Corporation of China 'A'
AMBOW ED HLDG LTD,71970M,10/19/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ambow Ed Holding Limited
ANHUI TIANDA OIL PIPE UQ 'A',74903U,12/1/2006,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Tianda Oil Pipe UQ 'A'
BANK OF SHANGHAI CO LTD,8744ZN,2/19/2014,2Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Bank of Shanghai Company Limited
BAOSHAN IRON & STL.,27612T,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Baoshan Iron and Steel
BAOTOU BEIFANG CHUNANGYE,30120R,1/13/2005,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Baotou Beifang Chunangye
BEIJING CAPITAL LAND,51496J,1/2/2008,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Capital Land
BEIJING DATANG POWER,CN:BDP,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Datang Power
BEIJING JINGNENG CLEAN ENERGY CO 'A',86637L,12/22/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Jingneng Clean Energy Company 'A'
BEIJING SHOUGANG,CN:BSG,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Shougang
BEJ BEIDA JADE BIRD,27611F,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,BEJ Beida Jade Bird
BITAUTO HOLDINGS LIMITED,86817N,2/7/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Bitauto Holdings Limited
BONA FILM GROUP LIMITED,86751V,1/23/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Bona Film Group Limited
BYD CO.LTD.,27612V,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,BYD Company Limited
CAMELOT INFORMATION SYST EMS INC,86815H,2/6/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Camelot Information Syst EMS Inc
CATIC SHENZHEN,27612C,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Catic Shenzhen
CHANGYOU COM LIMITED,67437L,4/21/2009,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Changyou Com Limited
CHARM COMMUNICATIONS,69745K,7/7/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Charm Communications
CHEMSPEC INT,67770H,7/17/2009,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chemspec Int
CHENGDU PUTIAN TELC.,CN:CPU,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chengdu Putian Telecom
CHINA COMMS. SVS. CORP.,50920W,8/6/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Communications Services Corporation
CHINA DATANG CORP.RNP. 'A',775974,12/17/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Datang Corporation Renewable Power 'A'
CHINA ENTER.,CN:CEN,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Enterprise
CHINA GALAXY SECURITIES CO LTD CL B,9222Z1,5/22/2013,2Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Galaxy Securities Company Limited Class B
CHINA GRENTECH,50575E,5/18/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Grentech
CHINA HYDROELECTRIC CORP,70806X,10/12/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Hydroelectric Corporation
CHINA INTL.MARINE,CN:CIM,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China International Marine
CHINA KANGHUI HOLDINGS,86809J,2/3/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Kanghui Holdings
CHINA MACHINERY ENGINEERING CORP CL A,88053J,12/21/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Machinery Engineering Corporation Class A
CHINA MOBILE GAMES ENTERTAINMENT GROUP CL B,8749Y6,2/28/2014,2Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Mobile Games Entertainment Group Class B
CHINA NATIONAL BUILD,51496K,1/2/2008,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China National Build
CHINA NATIONAL MATERIAL COMPANY LTD CL C,88091V,12/20/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China National Material Company Limited Class C
CHINA NEW BORUN CORP,72483E,11/9/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China New Borun Corporation
CHINA NUOKANG,69880N,8/2/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Nuokang
CHINA REINSURANCE GROUP CORP CL B,8871NW,10/26/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Reinsurance Group Corporation Class B
CHINA SHIPPING CONTAINER,31338E,7/8/2005,10Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Shipping Container
CHINA SLP FILTRATION TECHNOLOGY INC,86722E,1/17/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China SLP Filtration Technology Inc
CHINA STATIONERY AND OFFICE SUPPLY INC,87071D,4/24/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Stationery and Office Supply Inc
CHINA TELECOM 'A',27613K,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Telecom 'A'
CHINA WESEN RECYCLING TECHNOLOGY INCORPORATION,86967C,3/15/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Wesen Recycling Technology Incorporation
CHINA XINIYA FASHION LTD,87484R,8/30/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Xiniya Fashion Limited
CHINA YUAN HONGFIRE CONTROL GRP HOLDINGS,86751F,1/23/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Yuan Hongfire Control GRP Holdings
CHINA ZENIX AUTO INTERNATIONAL LTD,86818J,2/7/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Zenix Auto International Limited
CHINA ZHENHUA GP.SCI&TEC,CN:CHZ,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Zhenhua Group SCI and Tec
CHINACACHE INTERNATIONAL HOLDINGS LTDD,86812U,2/6/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chinacache International Holdings LTDD
CHINAOUMEIREALESTATE,86751L,1/23/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chinaoumeirealestate
CHONGQING COMMERCIAL BA CL B,87517W,9/7/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chongqing Commercial BA Class B
CHONGQING JIANSHE MCYCLE,CN:CJA,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chongqing Jianshe Mcycle
CONCORD MEDICAL SERVICES HOLDINGS LIMITED,86751N,1/23/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Concord Medical Services Holdings Limited
COUNTRY STYLE COOKING RESTAURANT CHAIN CO LTD,86817X,2/7/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Country Style Cooking Restaurant Chain Company Limited
DALIAN PORT (PDA),51496L,1/2/2008,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dalian Port (PDA)
DUOYUAN GLOBAL WATER INCORP,68159T,10/23/2009,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Duoyuan Global Water Incorp
GREAT WALL TECH.'A',27612M,1/3/2000,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Great Wall Technology 'A'
GUANGDONG ELEC.PWR.DEV.,CN:GED,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangdong Electric Power Development
GUANGDONG PRVL.EXPR.,CN:GPV,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangdong Provincial Express
GUANGDONG SHENGYI TECH.,27604R,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangdong Shengyi Technology
GUANGSHEN RAILWAY,CN:GRY,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangshen Railway
GUANGZHOU KINTCH.,51521M,1/9/2008,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangzhou Kingteller Technology
GUANGZHOU PHARM,CN:GNU,12/24/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangzhou Pharmaceutical
GUANGZHOU RURAL COMMERCIAL BANK CO LTD,8749YZ,2/28/2014,2Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangzhou Rural Commercial Bank Company Limited
GUANGZHOU SHPYD.INTL.,CN:GSH,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangzhou Shipyard International
GUILIN FUDA GROUP CO LTD,8946Y8,2/26/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guilin Fuda Group Company Limited
GUODIAN TECH.& ENVM.GP. 'A',86915H,12/30/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guodian Technology and Environment Group 'A'
HANDAN IRON & STL.CO.,27611X,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Handan Iron and Steel Company
HARBIN BANK CO LTD,8744ZQ,2/19/2014,2Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Harbin Bank Company Limited
HARBIN PHARMS.,CN:ARB,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Harbin Pharmaceuticals
HARBIN POWER EQUIPMENT,27610T,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Harbin Power Equipment
HUADIAN ENERGY,CN:EIL,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Huadian Energy
HUANENG PWR.INTL.,27612N,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Huaneng Power International
HUANENG RENEWS.'A',775973,6/10/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Huaneng Renewables 'A'
HUANGSHI DONGBEI ELECT. APP.,27611M,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Huangshi Dongbei Electrical Appliances
HUAWEI INVESTMENT HOLDING CO LTD,8749Y5,2/28/2014,2Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Huawei Investment Holding Company Limited
IFM INVESTMENTS LTD,69033L,3/19/2010,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,IFM Investments Limited
JIANGLING MOTORS,CN:JMO,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangling Motors
JIANGSU EXPRESSWAY,CN:JEY,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Expressway
JIANGSU NANDASOFT,CN:JNA,9/17/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Nandasoft
JIANGSU XINCHENG RLST.,27612E,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Xincheng Real Estate
JIANGSU ZONGYI,27612U,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Zongyi
JIAYUAN.COM INTL LTD,86809K,2/3/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiayuan Com International Limited
JILIN PROVINCE HUINAN CHANGLONG BIO-PHARMACY,27565K,9/11/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jilin Province Huinan Changlong Bio-Pharmacy
JINBEI AUTOMOTIVE,CN:JAC,1/19/1995,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jinbei Automotive
JINKOSOLAR HLDG CO LTD,72400V,10/22/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jinkosolar Holding Company Limited
KAMA,27612H,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Kama
KINGTONE WIRELESS,69880Q,8/2/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Kingtone Wireless
KONKA GP.CO.,CN:KNK,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Konka Group Company
LE GAGA HOLDINGS LIMITED,86815J,2/6/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Le Gaga Holdings Limited
MECOX LANE LTD,87447W,8/14/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Mecox Lane Limited
MELCO PBL ENTERTAINMENT,50574V,5/18/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Melco Publishing Entertainment
NANJING XINJIEKOU,CN:NJI,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nanjing Xinjiekou
NORTH CHINA PHARM.,27609N,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,North China Pharmaceutical
NTHEAST.ELEC.DEV.,27615U,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Northeast Electric Development
OSSEN INNOVATION CO LTD,86813N,2/6/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ossen Innovation Company Limited
PETROCHINA CO.,27612Q,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Petrochina Company
QIHOO 360 TECHNOLOGY CO LTD,86751R,1/23/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qihoo 360 Technology Company Limited
QINGLING MOTORS,CN:QMT,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qingling Motors
RDA MICROELECTRONICS INC,86751Q,1/23/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,RDA Microelectronics Inc
SHAHE INDUSTRY,CN:SI@,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shahe Industry
SHAI.CHLOR-ALKALI CHM.,CN:ALK,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Chlor-Alkali Chemical
SHAI.FUDAN FWD.S & T,CN:S@F,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Fudan Forward S&T
SHAI.INDL.PHARM.INV.,CN:SIU,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Industrial Pharmaceutical Investment
SHAI.JIAODA WITHUB,27612X,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Jiaoda Withub
SHAI.LIANHUA FIBRE,CN:S@L,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Lianhua Fibre
SHAI.LIGHT IND.MCH.,CN:SL@,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Light Industry Machinery
SHAI.NEW WORLD,CN:S@G,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai New World
SHAI.QIANGSHENG HLDG.,27611U,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Qiangsheng Holding
SHAI.TUN.ENGR.,CN:S@E,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Tunnel Engineering
SHAI.YOUNG SUN INV.,CN:SY@,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Young Sun Investment
SHAI.ZHENHUA PORT MCH.,CN:ZZP,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Zhenhua Port Machinery
SHANDA GAMES LIMITED CLASS B,86981F,3/21/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanda Games Limited Class B
SHANDA GAMES LTD,68143E,10/16/2009,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanda Games Limited
SHANDONG INTL.POWER,27611V,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong International Power
SHANGGONG,CN:SH@,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanggong
SHANGHAI BELLING CO.,27613L,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Belling Company
SHANGHAI DUOLON IND.,27609R,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Duolon Industry
SHANGHAI ELECTRIC,54409M,11/24/2008,7Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Electric
SHANGHAI ELECTRIC CO.,27611T,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Electric Company
SHANGHAI FOSUN PHARMA CEUTICAL CO LTD CL B,8747TX,2/25/2014,2Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Fosun Pharma Ceutical Company Limited Class B
SHANGHAI FUDAN,54267E,10/28/2008,7Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Fudan
SHANGHAI INTL.POR.GP.,CN:CT@,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai International Port Group
SHANGHAI JIABAO,CN:SJB,1/19/1995,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Jiabao
SHANGHAI JINJIANG INTL.,27615T,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Jinjiang International
SHANGHAI LINGYUN INDS. DEV.,27611L,6/30/2005,10Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Lingyun Industries Development
SHANGHAI PORT CONTAINERS,41667T,1/23/2007,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Port Containers
SHANGHAI SHENHUA,CN:SSU,1/19/1995,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Shenhua
SHANGHAI XING,CN:SXG,1/19/1995,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Xing
SHANGHAI YANZHONG,CN:SYN,1/19/1995,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Yanzhong
SHENYANG PUBLIC UTL.,27612F,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenyang Public Utility
SHENZHEN EXPRESSWAY,CN:ZEX,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen Expressway
SHENZHEN EXPRESSWAY,CN:EXS,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen Expressway
SHENZHEN EXPRESSWAY CO LTD CL C,8705QA,10/30/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen Expressway Company Limited Class C
SHENZHEN SEG,CN:S@Z,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen SEG
SHN.BENELUX ENTER.,CN:SBX,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen Benelux Enterprise
SHN.CHIWAN PETROLEUM SUPP.BASE,CN:SBP,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen Chiwan Petroleum Supply Base
SHN.GT.OCEAN SHIP.,CN:SGR,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen Great Ocean Shipping
SHN.SHENBAO INDL.,CN:S@B,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenzhen Shenbao Industrial
SICHUAN EXPRESSWAY,27611W,1/3/2000,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sichuan Expressway
SINOPEC BEIJING YANHUA,27609F,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sinopec Beijing Yanhua
SINOPEC ENGINEERING GROUP CLASS B,93650M,5/23/2013,2Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sinopec Engineering Group Class B
SINOTECH ENERGY LTD,86817T,2/7/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sinotech Energy Limited
SINOTRANS 'A',27594C,2/13/2003,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sinotrans 'A'
SKY MOBI LTD,86751U,1/23/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sky Mobi Limited
SN NW NEW TECH IND,28864M,4/21/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,SN NW New Technology IND
SOLARFUN POWER HLDGS,50575D,5/18/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Solarfun Power Holdings
SUNTECH POWER HOLDINGS,51064M,9/11/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Suntech Power Holdings
SUZHOU NEW DISTRICT,27612L,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Suzhou New District
SVA ELECTRON,CN:SV@,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,SVA Electron
SX CHANGCHENG,51496M,1/2/2008,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,SX Changcheng
SYSWIN INC,86815F,2/6/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Syswin Inc
TAISHANCOMMUNICATIONS INC,86751D,1/23/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Taishancommunications Inc
TAOMEE HOLDINGS LTD,86817U,2/7/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Taomee Holdings Limited
TIJ.TEDA BIOMED.ENGR.,27611R,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Teda Biomedical Engineering
TONG REN TANG TECHS.,CN:TRN,9/19/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tong Ren Tang Technologies
TRAVELSKY TECHNOLOGY,27609W,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Travelsky Technology
TRINA SOLAR,50574X,5/18/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Trina Solar
TSANN KUEN ENTER.,CN:TSN,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tsann Kuen Enterprise
TSINGHUA TONGFANG CO.,27597D,9/17/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tsinghua Tongfang Company
TUDOU HOLDINGS LIMITED,86980X,3/21/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tudou Holdings Limited
TUDOU HOLDINGS LIMITED CLASS B,86981C,3/21/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tudou Holdings Limited Class B
VIPSHOP HLDG LTD,87141X,5/15/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Vipshop Holding Limited
WEIFU HIGH-TECH.,CN:WEI,9/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Weifu High-Technology
XUEDA EDUCATION GROUP,86815E,2/6/2012,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xueda Education Group
YANTAI CHANGYU PIONEER WINE COMPANY,27593X,9/17/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yantai Changyu Pioneer Wine Company
YANTAI DAHUA HOLDING COM PANY LTD,51680T,2/25/2008,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yantai Dahua Holding Com Pany Limited
YANTAI NO ANDRE JUIC,51496T,1/2/2008,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yantai No Andre Juic
ZHEDA LANDE SCITECH,27612R,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zheda Lande Scitech
ZHEJ.YONGLONG ENTS.,27613H,9/18/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Yonglong Enterprises
