,CCY,DSCD,EXMNEM,GEOG,GEOGC,IBTKR,INDC,INDG,INDM,INDX,INDXEG,INDXFS,INDXL,INDXS,ISIN,ISINID,LOC,MNEM,NAME,SECD,SYMBOL,TYPE
374,CH,26869P,SHG,051,CH,@:@56M,SEMIC,130,Semiconductors,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,NA,CNE000001DN1,P,CH600460,CN:HSM,HANGZHOU SILAN MICROELS. 'A',6592590,26869P,EQ
375,CH,29028C,SHG,051,CH,@:@43R,WATER,144,Water,TOTMKCA,UTILSCH,NA,CHSASHR,NA,CNE000001HW3,P,CH600461,CN:WTW,JIANGXI HONGCHENG WTW. 'A',B01BHN3,29028C,EQ
376,CH,27474W,SHG,051,CH,@:@63Z,PAPER,082,Paper,TOTMKCA,BRESRCH,NA,CHSASHR,NA,CNE000001FT3,P,CH600462,CN:YSX,YANBIAN SHIXIAN BAILU PAPERMAKING 'A',6687764,27474W,EQ
377,CH,28680X,SHG,051,CH,@:@J1G,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE000001GZ8,P,CH600463,CN:BPT,BEIJING AIRPORT HIGH-TEC PARK CO. 'A',B00GP80,28680X,EQ
378,CH,256457,SHG,051,CH,@:@520,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE0000017B4,P,CH600466,CN:DSP,SICHUAN LANGUANG DEV.'A',6321039,256457,EQ
379,CH,28770K,SHG,051,CH,@:@90R,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE000001H52,P,CH600467,CN:HMY,SHANDONG HOMEY AQUATIC DEV. CO. 'A',B00MQG3,28770K,EQ
380,CH,266391,SHG,051,CH,@:@853,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE000001832,P,CH600468,CN:TTH,TIANJIN BENEFO TEJING ELECTRIC 'A',6355016,266391,EQ
381,CH,27854F,SHG,051,CH,@:@93J,TYRES,053,Tires,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE000001G46,P,CH600469,CN:AEO,AEOLUS TYRE 'A' SUSP - SUSP.28/12/15,6697280,27854F,EQ
382,CH,28570C,SHG,051,CH,@:@ZX5,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE000001GV7,P,CH600470,CN:ALC,ANHUI LIUGUO CHM. 'A',6744498,28570C,EQ
383,CH,27299H,SHG,051,CH,@:@44M,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001FD7,P,CH600475,CN:WHB,WUXI HUAGUANG BOILER 'A',6663184,27299H,EQ
384,CH,28192V,SHG,051,CH,@:@J1J,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHSASHR,CMPSVCH,CNE000001GC7,P,CH600476,CN:HCT,HUNAN COPOTE SCI.TECH.'A,6716862,28192V,EQ
385,CH,27975D,SHG,051,CH,@:@78Z,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001G79,P,CH600477,CN:ZSS,ZHEJIANG HANGXIAO STL. STRUC. 'A',6708706,27975D,EQ
386,CH,27605U,SHG,051,CH,@:@Z1K,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,NOFMSCH,CNE000001FY3,P,CH600478,CN:CYR,HUNAN CORUN NEW ENERGY 'A',6693062,27605U,EQ
387,CH,28603J,SHG,051,CH,@:@J8E,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000001GX3,P,CH600479,CN:ZQP,ZHUZHOU QIANJIN PHARM. 'A',B00D7K7,28603J,EQ
388,CH,27377R,SHG,051,CH,@:@Z4A,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE000001FN6,P,CH600480,CN:LNU,LINGYUN INDUSTRIAL 'A',6676814,27377R,EQ
389,CH,26984J,SHG,051,CH,@:@57M,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001DW2,P,CH600481,CN:JSA,SHUANGLIANG ECO-ENERGY SYS.'A',6609229,26984J,EQ
390,CH,29207X,SHG,051,CH,@:@32K,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE000001KB1,P,CH600482,CN:FNG,FENGFAN STOCK 'A',B01WHX6,29207X,EQ
391,CH,29021C,SHG,051,CH,@:@35Y,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHSASHR,CLTHGCH,CNE000001HV5,P,CH600483,CN:FNT,FUJIAN FUNENG 'A',B01B1P3,29021C,EQ
392,CH,27348T,SHG,051,CH,@:@36J,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,TELEQCH,CNE000001FK2,P,CH600485,CN:BJZ,BEIJING XINWEI TELECOM TECH.GP.'A',6674506,27348T,EQ
393,CH,15440Q,SHG,051,CH,@:@137,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE000001B66,P,CH600486,CN:JGC,JIANGSU YANGNONG CHM.'A',6546069,15440Q,EQ
394,CH,27398W,SHG,051,CH,@:@G9R,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,TELEQCH,CNE000001FQ9,P,CH600487,CN:JTE,HENGTONG OPTIC-ELECTRIC 'A',6676193,27398W,EQ
395,CH,266396,SHG,051,CH,@:@646,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000001840,P,CH600488,CN:TTY,TIANJIN TIANYAO PHARMS. 'A',6355931,266396,EQ
396,CH,27375U,SHG,051,CH,@:@41J,GOLDS,119,Gold Mining,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,GOLDSCH,CNE000001FM8,P,CH600489,CN:ZJI,ZHONGJIN GOLD 'A',6676825,27375U,EQ
397,CH,27213J,SHG,051,CH,@:@49M,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE000001F54,P,CH600490,CN:NIC,PENGXIN INTL.MINING 'A',6648857,27213J,EQ
398,CH,28989X,SHG,051,CH,@:@26Y,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE000001HQ5,P,CH600491,CN:LYC,LONG YUAN CONSTRUCTION GP. 'A',B016697,28989X,EQ
399,CH,28861Q,SHG,051,CH,@:@71R,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHSASHR,CLTHGCH,CNE000001HD3,P,CH600493,CN:FFT,FUJIAN FYNEX TEX.SCTC. 'A',B00TL25,28861Q,EQ
400,CH,29000N,SHG,051,CH,@:@30Y,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001HS1,P,CH600495,CN:JAX,JINXI AXLE 'A',B018LV0,29000N,EQ
401,CH,25598U,SHG,051,CH,@:@551,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001BH7,P,CH600496,CN:ACA,CHANGJIANG & JINGGONG STEEL BLDG.(GP.) 'A',6531139,25598U,EQ
402,CH,28853W,SHG,051,CH,@:@36Y,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,NOFMSCH,CNE000001HC5,P,CH600497,CN:YZG,YUNNAN CHIHONG ZINC & GERMANIUM 'A',B00SNZ9,28853W,EQ
403,CH,14457T,SHG,051,CH,@:@729,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,TELEQCH,CNE0000018P2,P,CH600498,CN:FTT,FIBERHOME TELECOM.TECHS. 'A',6388885,14457T,EQ
404,CH,26349E,SHG,051,CH,@:@820,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001CP8,P,CH600499,CN:GKD,KEDA CLEAN ENERGY 'A',6546650,26349E,EQ
405,CH,280288,SHG,051,CH,@:@556,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE0000011R3,P,CH600500,CN:SIO,SINOCHEM INTL.'A',6203104,280288,EQ
406,CH,266393,SHG,051,CH,@:@644,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHSASHR,COMMVCH,CNE000001857,P,CH600501,CN:NCA,AEROSUN 'A',6355890,266393,EQ
407,CH,26969M,SHG,051,CH,@:@58M,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE000001DV4,P,CH600502,CN:ANW,ANHUI WATER RESOURCES 'A',6608583,26969M,EQ
408,CH,25797N,SHG,051,CH,@:@917,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE000001BT2,P,CH600503,CN:WSC,DELUXE FAMILY 'A',6536015,25797N,EQ
409,CH,25581X,SHG,051,CH,@:@141,ALTEL,096,Alt. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,NA,CNE000001BF1,P,CH600505,CN:SXP,SICHUAN XICHANG PWR. JOINSTOCK 'A',6527978,25581X,EQ
410,CH,15105R,SHG,051,CH,@:@843,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE0000019L9,P,CH600506,CN:XKP,XINJIANG KORLA PEAR 'A',6427807,15105R,EQ
411,CH,27707R,SHG,051,CH,@:@71Z,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE000001G04,P,CH600507,CN:JCS,FANGDA SPECIAL STL.TECH. 'A',6694065,27707R,EQ
412,CH,14471N,SHG,051,CH,@:@518,COALM,049,Coal,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,COALMCH,CNE000001915,P,CH600508,CN:DER,SHAI.DATUN ENERGY RES. 'A',6397524,14471N,EQ
413,CH,15233T,SHG,051,CH,@:@828,CNVEL,169,Con. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,CNVELCH,CNE0000019W6,P,CH600509,CN:XTT,XINJIANG TIANFU EN.'A',6443632,15233T,EQ
414,CH,25687T,SHG,051,CH,@:@537,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHSASHR,RLDEVCH,CNE000001BL9,P,CH600510,CN:BPC,BLACK PEONY (GP.) 'A',6532648,25687T,EQ
415,CH,26562K,SHG,051,CH,@:@753,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000001D56,P,CH600511,CN:CHM,CHINA NATIONAL MEDICINES 'A',6564919,26562K,EQ
416,CH,26636H,SHG,051,CH,@:@745,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE000001D98,P,CH600512,CN:TCG,TENGDA CONSTRUCTION GP. 'A',6574048,26636H,EQ
417,CH,26893X,SHG,051,CH,@:@59M,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000001DP6,P,CH600513,CN:JAL,JIANGSU LIANHUAN PHARM. 'A',6593816,26893X,EQ
418,CH,26087H,SHG,051,CH,@:@591,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000001C32,P,CH600515,CN:HFI,HAINAN ISLAND CON.'A',6541202,26087H,EQ
419,CH,26159V,SHG,051,CH,@:@562,MINES,122,General Mining,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,MINESCH,CNE000001CC6,P,CH600516,CN:LHN,FANGDA CBN.NEW MRA. 'A',6543242,26159V,EQ
420,CH,27707M,SHG,051,CH,@:@L02,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE000001G20,P,CH600517,CN:SIR,SHANGHAI ZHIXIN ELECTRIC 'A',6694560,27707M,EQ
421,CH,257112,SHG,051,CH,@:@826,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE0000017M1,P,CH600518,CN:GDK,KANGMEI PHARM.'A',6334350,257112,EQ
422,CH,14463M,SHG,051,CH,@:@545,DISTV,068,Distillers & Vintners,TOTMKCA,FDBEVCH,BEVESCH,CHSASHR,DISTVCH,CNE0000018R8,P,CH600519,CN:KCM,KWEICHOW MOUTAI 'A',6414832,14463M,EQ
423,CH,15121J,SHG,051,CH,@:@802,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE0000019N5,P,CH600520,CN:TSJ,TONGLING ZONFA TTY.TECH. 'A',6433848,15121J,EQ
424,CH,26840X,SHG,051,CH,@:@973,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000001DL5,P,CH600521,CN:ZEJ,ZHEJIANG HUAHAI PHARM. 'A',6591058,26840X,EQ
425,CH,26414E,SHG,051,CH,@:@878,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,TELEQCH,CNE000001CW4,P,CH600522,CN:JZT,JIANGSU ZHONGTIAN TECHS. 'A',6548764,26414E,EQ
426,CH,15105T,SHG,051,CH,@:@569,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE0000019K1,P,CH600523,CN:GAC,GUIZHOU GUIHANG AUTV. COMPONENTS 'A',6427238,15105T,EQ
427,CH,26575L,SHG,051,CH,@:@759,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE000001D64,P,CH600525,CN:SCN,CHANGYUAN GROUP 'A',6569419,26575L,EQ
428,CH,26040X,SHG,051,CH,@:@580,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001BZ9,P,CH600526,CN:ZFE,ZHEJIANG FEIDA ENV.SCI. 'A',6537591,26040X,EQ
429,CH,28147X,SHG,051,CH,@:@80Z,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHEMSCH,CNE000001G95,P,CH600527,CN:JJH,JIANGSU JIANGNAN HIGH POLYMER FIBER 'A',6712837,28147X,EQ
430,CH,264020,SHG,051,CH,@:@606,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE0000017Z3,P,CH600528,CN:CRW,CHINA RAILWAY ERJU 'A',6350378,264020,EQ
431,CH,25592X,SHG,051,CH,@:@645,MEDSP,103,Medical Supplies,TOTMKCA,HLTHCCH,HCEQSCH,CHSASHR,MEDSPCH,CNE000001BG9,P,CH600529,CN:SPG,SHANDONG PHARM.GLSS. 'A',6530318,25592X,EQ
432,CH,14062H,SHG,051,CH,@:@540,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE000001899,P,CH600530,CN:ONL,SHAI.JIAODA ONLLY 'A' SUSP - SUSP.01/04/16,6374657,14062H,EQ
433,CH,26067F,SHG,051,CH,@:@534,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,NOFMSCH,CNE000001C16,P,CH600531,CN:HYG,HENAN YUGUANG GOLD&LEAD 'A',6539025,26067F,EQ
434,CH,26451F,SHG,051,CH,@:@756,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE000001CY0,P,CH600532,CN:THS,SHANDONG HUAYANG TECH. 'A',6554459,26451F,EQ
435,CH,15365C,SHG,051,CH,@:@847,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHSASHR,RLDEVCH,CNE000001B09,P,CH600533,CN:NAC,NANJING CHIXIA DEV. 'A',6519607,15365C,EQ
436,CH,26142R,SHG,051,CH,@:@623,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000001C81,P,CH600535,CN:TJT,TASLY PHARMACEUTICAL 'A',6541525,26142R,EQ
437,CH,25525K,SHG,051,CH,@:@858,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHSASHR,NA,CNE000001BB0,P,CH600536,CN:CSN,CHINA NATIONAL SOFTWARE & SERVICE 'A',6536048,25525K,EQ
438,CH,26721V,SHG,051,CH,@:@978,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE000001DF7,P,CH600537,CN:ZHF,EGING PHTOC.TECH.'A',6582074,26721V,EQ
439,CH,26687Q,SHG,051,CH,@:@868,BIOTC,157,Biotechnology,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,NA,CNE000001DD2,P,CH600538,CN:BGF,BEIHAI GOFAR MARINE OLOGICAL IND.'A',6580971,26687Q,EQ
440,CH,14461L,SHG,051,CH,@:@590,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE0000018W8,P,CH600539,CN:TLH,TAIYUAN LIONHEAD CEMENT 'A',6389101,14461L,EQ
441,CH,28297E,SHG,051,CH,@:@J9B,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE000001GH6,P,CH600540,CN:XSA,XINJIANG SAYRAM MOD. AGRIC. 'A',6728674,28297E,EQ
442,CH,28716T,SHG,051,CH,@:@94Z,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE000001H11,P,CH600543,CN:GMI,GANSU MOGAO INDL.DEV. 'A',B00JV69,28716T,EQ
443,CH,28167F,SHG,051,CH,@:@79Z,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE000001GB9,P,CH600545,CN:XUC,XINJIANG URB.CON.(GP.) 'A',6714758,28167F,EQ
444,CH,27334X,SHG,051,CH,@:@48M,COALM,049,Coal,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,COALMCH,CNE000001FH8,P,CH600546,CN:CPJ,SHANXI COAL INTL.EN.GP. 'A',6673246,27334X,EQ
445,CH,27438L,SHG,051,CH,@:@Z1B,GOLDS,119,Gold Mining,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,GOLDSCH,CNE000001FR7,P,CH600547,CN:SDN,SHANDONG GOLD-MINING 'A',6683461,27438L,EQ
446,CH,15105L,SHG,051,CH,@:@ZRX,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,TRNSVCH,CNE0000019G9,P,CH600548,CN:SEN,SHN.EXPRESSWAY 'A',6425287,15105L,EQ
447,CH,26478Q,SHG,051,CH,@:@990,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,NOFMSCH,CNE000001D15,P,CH600549,CN:XTL,XIAMEN TUNGSTEN 'A',6561051,26478Q,EQ
448,CH,256920,SHG,051,CH,@:@604,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE000001758,P,CH600550,CN:BTE,BAODING TIANWEI BAOBIAN ELEC.'A',6334101,256920,EQ
449,CH,26174F,SHG,051,CH,@:@525,PUBLS,084,Publishing,TOTMKCA,NA,NA,CHSASHR,NA,CNE000001CD4,P,CH600551,CN:UST,TIME PUBLISHING AND MDA. 'A',6543695,26174F,EQ
450,CH,26484W,SHG,051,CH,@:@725,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE000001D07,P,CH600552,CN:FST,ANHUI FANGXING SCIENCE AND TECH.'A',6561040,26484W,EQ
451,CH,257213,SHG,051,CH,@:@8MCM1,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHSASHR,TRAVLCH,CNE0000017Q2,P,CH600555,CN:SIM,SHANGHAI NINE DGN.TSM. 'A',6341468,257213,EQ
452,CH,14414X,SHG,051,CH,@:@522,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE0000018Q0,P,CH600556,CN:GXP,GUANGXI FUTURE TECH.'A' SUSP - SUSP.20/01/16,6382780,14414X,EQ
453,CH,26212U,SHG,051,CH,@:@995,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000001CL7,P,CH600557,CN:JKP,JIANGSU KANION PHARMS. 'A',6545839,26212U,EQ
454,CH,256880,SHG,051,CH,@:@668,INSUP,032,Industrial Suppliers,TOTMKCA,INDGSCH,NA,CHSASHR,NA,CNE0000017F5,P,CH600558,CN:SAW,ATLANTIC CHIN.WLDG.CNUS. 'A',6321857,256880,EQ
455,CH,26438L,SHG,051,CH,@:@841,DISTV,068,Distillers & Vintners,TOTMKCA,FDBEVCH,BEVESCH,CHSASHR,DISTVCH,CNE000001CX2,P,CH600559,CN:HYI,HEBEI HENGSHUI LAOBAIGAN LIQUOR 'A',6553821,26438L,EQ
456,CH,26218M,SHG,051,CH,@:@859,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001CK9,P,CH600560,CN:BAI,BEIJING ARITIME INTEL. TL. 'A',6545828,26218M,EQ
457,CH,26019C,SHG,051,CH,@:@607,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHSASHR,TRAVLCH,CNE000001BW6,P,CH600561,CN:JXC,JIANGXI CHANGYUN 'A',6536703,26019C,EQ
458,CH,26740H,SHG,051,CH,@:@943,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE000001DG5,P,CH600562,CN:JGA,GLARUN TECHNOLOGY 'A',6582502,26740H,EQ
459,CH,26597V,SHG,051,CH,@:@731,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE000001D72,P,CH600563,CN:XFC,XIAMEN FARATRONIC 'A',6577638,26597V,EQ
460,CH,26045P,SHG,051,CH,@:@636,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHSASHR,COMMVCH,CNE000001C08,P,CH600565,CN:COD,CHONGQING DIMA IND.'A',6538334,26045P,EQ
461,CH,14453W,SHG,051,CH,@:@586,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE0000018X6,P,CH600566,CN:HGM,HUBEI JUMPCAN PHARM.'A',6391560,14453W,EQ
462,CH,15105H,SHG,051,CH,@:@728,PAPER,082,Paper,TOTMKCA,BRESRCH,NA,CHSASHR,NA,CNE0000019B0,P,CH600567,CN:AHS,ANHUI SHANYING PAPR. INDS.'A',6427788,15105H,EQ
463,CH,263753,SHG,051,CH,@:@130,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE0000017X8,P,CH600568,CN:HBQ,ZHONGZHU HOLDING 'A',6346719,263753,EQ
464,CH,14445P,SHG,051,CH,@:@592,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,STEELCH,CNE0000018Y4,P,CH600569,CN:AIS,ANYANG IRON & STEEL 'A',6414865,14445P,EQ
465,CH,28212Q,SHG,051,CH,@:@1JJ,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHSASHR,NA,CNE000001GD5,P,CH600570,CN:HAD,HUNDSUN TECHNOLOGIES 'A',6610458,28212Q,EQ
466,CH,26456V,SHG,051,CH,@:@754,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHSASHR,NA,CNE000001CZ7,P,CH600571,CN:HSS,SUNYARD SYSTEM ENGR.'A' SUSP - SUSP.22/02/16,6554512,26456V,EQ
467,CH,28796L,SHG,051,CH,@:@80R,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000001H86,P,CH600572,CN:ZCP,ZHEJIANG CONBA PHARM. 'A',B00PJD0,28796L,EQ
468,CH,26824K,SHG,051,CH,@:@879,BREWS,067,Brewers,TOTMKCA,FDBEVCH,BEVESCH,CHSASHR,BREWSCH,CNE000001DK7,P,CH600573,CN:HBF,FUJIAN YANJING HUIQUAN BREWERY 'A',6588395,26824K,EQ
469,CH,26920C,SHG,051,CH,@:@60M,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,TRNSVCH,CNE000001DR2,P,CH600575,CN:WPS,ANHUI WANJIANG LOGISTICS GROUP 'A',6603908,26920C,EQ
470,CH,26812Q,SHG,051,CH,@:@953,HOTEL,080,Hotels,TOTMKCA,TRLESCH,TRLESCH,CHSASHR,HOTELCH,CNE000001DJ9,P,CH600576,CN:WQF,ZHEJIANG WHWH INDUSTRY 'A',6587217,26812Q,EQ
471,CH,26184U,SHG,051,CH,@:@824,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE000001CG7,P,CH600577,CN:TJS,TONGLING JINGDA SPC. MAGNET WIRE 'A',6545055,26184U,EQ
472,CH,25501X,SHG,051,CH,@:@793,CNVEL,169,Con. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,CNVELCH,CNE000001B82,P,CH600578,CN:BJI,BEIJING JINGNENG PWR.'A',6523330,25501X,EQ
473,CH,26099R,SHG,051,CH,@:@572,TYRES,053,Tires,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE000001C40,P,CH600579,CN:QYR,QINGDAO TIANHUA INST. CHEMY.ENGR.'A',6538817,26099R,EQ
474,CH,25602N,SHG,051,CH,@:@624,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE000001BJ3,P,CH600580,CN:ZWH,WOLONG ELECTRIC GROUP 'A',6530017,25602N,EQ
475,CH,26121X,SHG,051,CH,@:@763,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,STEELCH,CNE000001C65,P,CH600581,CN:XIS,XINJIANG BA YI IO.& STL. 'A',6539694,26121X,EQ
476,CH,25515L,SHG,051,CH,@:@749,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000001B90,P,CH600582,CN:TDS,TIAN DI SCI.& TECH. 'A',6546070,25515L,EQ
477,CH,15167F,SHG,051,CH,@:@945,OILSV,051,Oil Equip. & Services,TOTMKCA,OILGSCH,OILESCH,CHSASHR,OILSVCH,CNE0000019T2,P,CH600583,CN:OOE,OFFS.OIL ENGR. 'A',6439794,15167F,EQ
478,CH,27090W,SHG,051,CH,@:@61M,SEMIC,130,Semiconductors,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,NA,CNE000001F05,P,CH600584,CN:JCE,JIANGSU CHANGJIANG ELTN. TECH.'A',6616519,27090W,EQ
