,CCY,DSCD,EXMNEM,GEOG,GEOGC,IBTKR,INDC,INDG,INDM,INDX,INDXEG,INDXFS,INDXL,INDXS,ISIN,ISINID,LOC,MNEM,NAME,SECD,SYMBOL,TYPE
1075,CH,77524W,SHE,051,CH,@:@7ZG,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE1000016M1,P,CH002612,CN:LCY,LANCY 'A' SUSP - SUSP.23/12/15,B6ST7K9,77524W,EQ
1076,CH,77534P,SHE,051,CH,@:@Z2H,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE1000016N9,P,CH002613,CN:LGT,LUOYANG NORTH GLSS.TECH. 'A',B582KY6,77534P,EQ
1077,CH,77556E,SHE,051,CH,@:@7WQ,RECPR,155,Recreational Products,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001740,P,CH002614,CN:XCT,XIAMEN COMFORT SCTC.GP. 'A',B521PC2,77556E,EQ
1078,CH,77556F,SHE,051,CH,@:@7NS,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001732,P,CH002615,CN:VCM,ZHEJIANG HAERS VACUUM CTRS.'A',B4WJT83,77556F,EQ
1079,CH,77597E,SHE,051,CH,@:@7S0,CNVEL,169,Con. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHZASHR,CNVELCH,CNE1000016Z3,P,CH002616,CN:GCG,GUANGDONG CHANT GP.'A',B71DCQ6,77597E,EQ
1080,CH,77597F,SHE,051,CH,@:@Z40,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000016Y6,P,CH002617,CN:RSW,ROSHOW TECHNOLOGY 'A',B3N7BH2,77597F,EQ
1081,CH,775943,SHE,051,CH,@:@TDV,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000016X8,P,CH002618,CN:DNB,SHENZHEN DANBOND TECH. 'A',B6VQ655,775943,EQ
1082,CH,77618W,SHE,051,CH,@:@BDDC,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE1000017B2,P,CH002619,CN:DRN,ZHEJIANG DGN.PI.MNFG.'A' SUSP - SUSP.19/10/15,B4XV892,77618W,EQ
1083,CH,77625D,SHE,051,CH,@:@OD3,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,HVYCNCH,CNE1000017C0,P,CH002620,CN:DCR,SHENZHEN RUIHE CON.DCRT. 'A',B3VD4D9,77625D,EQ
1084,CH,77618X,SHE,051,CH,@:@7X0,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000017D8,P,CH002621,CN:SLG,DALIAN SUNLIGHT MCH.'A',B414718,77618X,EQ
1085,CH,77667J,SHE,051,CH,@:@YW,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000017F3,P,CH002622,CN:JYO,JILIN YONGDA GROUP 'A',B56LHT9,77667J,EQ
1086,CH,77667K,SHE,051,CH,@:@7W5,RENEE,074,Renewable Energy Eq.,TOTMKCA,OILGSCH,ALTENCH,CHZASHR,RENEECH,CNE1000018Y2,P,CH002623,CN:PIA,CHANGZHOU ALMADEN STK. 'A',B4ZZM01,77667K,EQ
1087,CH,77758M,SHE,051,CH,@:@BBCA,BRDEN,115,Broadcast & Entertain,TOTMKCA,NA,NA,CHZASHR,NA,CNE1000018W6,P,CH002624,CN:ZJR,ZHEJIANG JINLEI REFRAC. 'A',B72TPR5,77758M,EQ
1088,CH,77831U,SHE,051,CH,@:@AABE,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE1000018P0,P,CH002625,CN:ZLA,ZHEJIANG LSH.AUTO PARTS 'A',B4MWTT3,77831U,EQ
1089,CH,77806X,SHE,051,CH,@:@AAAM,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE1000018X4,P,CH002626,CN:XKG,XIAMEN KINGDOMWAY GP.'A',B6VPSP6,77806X,EQ
1090,CH,77814U,SHE,051,CH,@:@AAAP,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHZASHR,TRAVLCH,CNE1000018Q8,P,CH002627,CN:OEL,HUBEI YICHANG TRSP.GP. 'A',B3RGT60,77814U,EQ
1091,CH,77824V,SHE,051,CH,@:@BABA,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,HVYCNCH,CNE1000018R6,P,CH002628,CN:RBE,CHENGDU R&BR.ENGR.'A',B74B836,77824V,EQ
1092,CH,77828K,SHE,051,CH,@:@AAPQ,OILSV,051,Oil Equip. & Services,TOTMKCA,OILGSCH,OILESCH,CHZASHR,OILSVCH,CNE1000018S4,P,CH002629,CN:SRP,SICHUAN RENZHI OILFIELD TECH.SVS.'A',B748VC7,77828K,EQ
1093,CH,77849W,SHE,051,CH,@:@CCDC,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE100001948,P,CH002630,CN:CWP,CHINA WSTN.PWR.INDL.'A',B7643J4,77849W,EQ
1094,CH,77849X,SHE,051,CH,@:@AAGP,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE100001955,P,CH002631,CN:DIH,DER INTL.HM.FURNISHING 'A',B5VQ1S6,77849X,EQ
1095,CH,77857D,SHE,051,CH,@:@ZDOC,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100001971,P,CH002632,CN:DOC,ZHEJIANG DAOMING OP.& CHM.'A',B79WKS3,77857D,EQ
1096,CH,77869X,SHE,051,CH,@:@DCBB,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001989,P,CH002633,CN:SSB,SHENKE SLIDE BEARING 'A' SUSP - SUSP.08/10/15,B6T2Q77,77869X,EQ
1097,CH,77954T,SHE,051,CH,@:@CBAD,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE1000019G7,P,CH002634,CN:ZBD,ZHEJIANG BANGJIE DIG. KNTG.SHRE.'A',B5TVG66,77954T,EQ
1098,CH,77888Q,SHE,051,CH,@:@DCAC,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000019B8,P,CH002635,CN:AJT,SUZHOU ANJIE TECH.'A',B6V9HV7,77888Q,EQ
1099,CH,779149,SHE,051,CH,NA,SEMIC,130,Semiconductors,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,NA,CNE1000019C6,P,CH002636,CN:GIT,GOLDENMAX INTL.TECH.'A',B783F26,779149,EQ
1100,CH,77915C,SHE,051,CH,@:@BBDC,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE1000019D4,P,CH002637,CN:ZZT,ZHEJIANG ZANYU TECH.'A',B783F93,77915C,EQ
1101,CH,77915D,SHE,051,CH,@:@ABDD,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000019F9,P,CH002638,CN:DKO,DONGGUAN KINGSUN OT.'A',B783G34,77915D,EQ
1102,CH,77928L,SHE,051,CH,@:@BAAD,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000019H5,P,CH002639,CN:SWN,FUJIAN SNOWMAN 'A',B5W9VS4,77928L,EQ
1103,CH,77954U,SHE,051,CH,@:@BCCB,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE1000019L7,P,CH002640,CN:BCM,SHANXI BAIYUAN TROUSERS CHAIN MAN.'A',B6X4T25,77954U,EQ
1104,CH,77960U,SHE,051,CH,@:@DBCD,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE1000019M5,P,CH002641,CN:YGO,YONGGAO 'A',B54L683,77960U,EQ
1105,CH,77986N,SHE,051,CH,@:@DBBA,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,CMPSVCH,CNE1000019S2,P,CH002642,CN:UEL,UNITED ELECTRONICS 'A',B796DY2,77986N,EQ
1106,CH,77986Q,SHE,051,CH,@:@ACAE,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE1000019T0,P,CH002643,CN:YVF,YANTAI VALIANT FINE CHEMS.'A',B67PHG4,77986Q,EQ
1107,CH,779973,SHE,051,CH,@:@ABBE,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE1000019W4,P,CH002644,CN:LFP,LANZHOU FOCI PHARM.'A',B6QCNJ1,779973,EQ
1108,CH,77995R,SHE,051,CH,@:@ABAE,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000019V6,P,CH002645,CN:JOA,JIANGSU HUAHONG TECH.'A',B7DX866,77995R,EQ
1109,CH,77996H,SHE,051,CH,@:@DCAA,DISTV,068,Distillers & Vintners,TOTMKCA,FDBEVCH,BEVESCH,CHZASHR,DISTVCH,CNE1000019X2,P,CH002646,CN:QZG,QINGHAI HUZHU BARLEY WINE 'A',B7DX877,77996H,EQ
1110,CH,86529E,SHE,051,CH,@:@AAFL,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,STEELCH,CNE1000019Z7,P,CH002647,CN:HOI,ZHEJIANG HONGLEI COPPER 'A',B72SHV0,86529E,EQ
1111,CH,86529F,SHE,051,CH,@:@CBAE,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHEMSCH,CNE100001B07,P,CH002648,CN:ZPS,ZHEJIANG SAT.PETROCH.'A',B6585B6,86529F,EQ
1112,CH,86547W,SHE,051,CH,@:@ECAB,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,CMPSVCH,CNE100001B56,P,CH002649,CN:BYS,BEYONDSOFT 'A',B7FNN70,86547W,EQ
1113,CH,86548H,SHE,051,CH,@:@EABB,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100001B64,P,CH002650,CN:JFD,JIAJIA FOODSTUFF GP.'A',B7FNN47,86548H,EQ
1114,CH,86555F,SHE,051,CH,@:@EBAB,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001B72,P,CH002651,CN:LEE,CHENGDU LEEJUN INDL.'A',B7FRSG6,86555F,EQ
1115,CH,86624M,SHE,051,CH,@:@FFBD,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,STEELCH,CNE100001BB9,P,CH002652,CN:GNM,SUZHOU YANGTZE NMTS.'A' SUSP - SUSP.26/10/15,B7GFWM3,86624M,EQ
1116,CH,86598J,SHE,051,CH,@:@EBAA,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE100001BC7,P,CH002653,CN:XIZ,XIZANG HAISCO PHARM.GP. 'A',B5V7SQ6,86598J,EQ
1117,CH,86728W,SHE,051,CH,@:@00WG,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100001C48,P,CH002654,CN:MTE,SHENZHEN MASON TECHS.'A',B7CLKG5,86728W,EQ
1118,CH,86787N,SHE,051,CH,@:@FBAF,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100001C55,P,CH002655,CN:GET,SHANDONG GETTOP ACOUSTIC 'A',B70TVQ8,86787N,EQ
1119,CH,86811L,SHE,051,CH,@:@FCAD,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE100001C63,P,CH002656,CN:FNA,MODERN AVENUE GROUP 'A',B7KG6G4,86811L,EQ
1120,CH,86821M,SHE,051,CH,@:@FCBA,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,CMPSVCH,CNE100001C71,P,CH002657,CN:DTA,SINODATA 'A',B6S7CR5,86821M,EQ
1121,CH,86857N,SHE,051,CH,@:@AAGR,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001FJ3,P,CH002658,CN:SDL,BEIJING SDL TECH.'A',B7NM711,86857N,EQ
1122,CH,86857P,SHE,051,CH,@:@FDAD,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,HVYCNCH,CNE100001FK1,P,CH002659,CN:JZB,JIANGSU ZHONGTAI BDG. STL.STRUCD.'A',B71QTB9,86857P,EQ
1123,CH,86876V,SHE,051,CH,@:@FDBC,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100001CD3,P,CH002660,CN:MSO,MOSO PWR.SUPP.TECH.'A',B4LJ5F3,86876V,EQ
1124,CH,86868X,SHE,051,CH,@:@FDAF,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100001CF8,P,CH002661,CN:KEM,KEMEN NOODLE MNFG.'A',B77CHN9,86868X,EQ
1125,CH,86857Q,SHE,051,CH,@:@AAGV,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE100001FL9,P,CH002662,CN:WKW,BEIJING WKW AUTV.PAS.'A',B715XQ9,86857Q,EQ
1126,CH,86876W,SHE,051,CH,@:@FDDA,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100001CG6,P,CH002663,CN:PBA,PUBANG LND.ARCHI.'A',B6YWZ75,86876W,EQ
1127,CH,86876X,SHE,051,CH,@:@AAHA,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE100001CH4,P,CH002664,CN:XZI,XIN ZHI MOTOR 'A',B7C15G0,86876X,EQ
1128,CH,86916T,SHE,051,CH,@:@FEDE,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001CN2,P,CH002665,CN:BSR,BEIJING SHOUHANG RES. SVN.'A',B6TQBB8,86916T,EQ
1129,CH,86909H,SHE,051,CH,@:@SAAD,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100001CP7,P,CH002666,CN:PRO,GUANGDONG DELIAN GROUP 'A',B7RL6S4,86909H,EQ
1130,CH,86958T,SHE,051,CH,@:@AAHM,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001CQ5,P,CH002667,CN:ASA,ANSHAN HEAVY DUTY MINING MACHINERY 'A',B6Y8DZ7,86958T,EQ
1131,CH,86968Q,SHE,051,CH,@:@GHAC,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001D05,P,CH002668,CN:HPA,GUANGDONG HOMA APP.'A',B79VCG2,86968Q,EQ
1132,CH,86976Q,SHE,051,CH,@:@AAHS,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100001D13,P,CH002669,CN:KNW,SHANGHAI KANGDA NMTS.'A',B7533B4,86976Q,EQ
1133,CH,86986L,SHE,051,CH,@:@AAJN,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100001D21,P,CH002670,CN:GHE,GUANGDONG HUASHENG ELECT.APP.'A',B7ZWP71,86986L,EQ
1134,CH,87034P,SHE,051,CH,@:@EEFF,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE100001D70,P,CH002671,CN:PPE,SHANDONG LONGQUAN PIPE. ENGR.'A',B7GW6X3,87034P,EQ
1135,CH,51496U,SHE,051,CH,@:@AAIM,WASTE,047,"Waste, Disposal Svs.",TOTMKCA,INDGSCH,NA,CHZASHR,NA,CNE100001D88,P,CH002672,CH:DGJ,DONGJIANG ENVIRONMENTAL 'A',B7H22Q7,51496U,EQ
1136,CH,87042W,SHE,051,CH,@:@BEDF,INVSV,111,Investment Services,TOTMKCA,FINSVCH,FNSVSCH,CHZASHR,INVSVCH,CNE100001D96,P,CH002673,CN:WCE,WESTERN SECURITIES 'A',B819M05,87042W,EQ
1137,CH,87050V,SHE,051,CH,@:@XLTC,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE100001DB5,P,CH002674,CN:XYE,XINGYE LEATHER TECH.'A',B81SB05,87050V,EQ
1138,CH,87113M,SHE,051,CH,@:@0026,BIOTC,157,Biotechnology,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,NA,CNE100001DP5,P,CH002675,CN:PRQ,YANTAI DONGCHENG BIOCS. 'A',B7N8CH0,87113M,EQ
1139,CH,87113N,SHE,051,CH,@:@GSPP,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100001DQ3,P,CH002676,CN:PSW,GUANGDONG SUNWILL PRECISING PLASTIC 'A',B7WFTS2,87113N,EQ
1140,CH,87113P,SHE,051,CH,@:@ZMIC,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001DR1,P,CH002677,CN:THW,ZHEJIANG MEIDA INDUSTRIAL 'A',B3M1BQ4,87113P,EQ
1141,CH,87135C,SHE,051,CH,@:@AALA,RECPR,155,Recreational Products,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001DS9,P,CH002678,CN:QSN,GUANGZHOU PER.RVR.PIANO GP.'A',B78D4M9,87135C,EQ
1142,CH,87135D,SHE,051,CH,@:@AAKM,FORST,038,Forestry,TOTMKCA,BRESRCH,NA,CHZASHR,NA,CNE100001DX9,P,CH002679,CN:FJF,FUJIAN JINSEN FORESTRY 'A',B70VGD6,87135D,EQ
1143,CH,87146D,SHE,051,CH,@:@LHMC,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001DY7,P,CH002680,CN:ZYY,CHANGSHENG_BTEC.'A',B7ZZ967,87146D,EQ
1144,CH,87141E,SHE,051,CH,@:@AAKV,CNELE,075,Consumer Electronics,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001DZ4,P,CH002681,CN:SQA,SHENZHEN FENDA TECHNOLOGY 'A',B8F1CQ3,87141E,EQ
1145,CH,87164X,SHE,051,CH,@:@00K0,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHZASHR,TRAVLCH,CNE100001F29,P,CH002682,CN:KLT,FUJIAN LONGZHOU TRSP.'A' SUSP - SUSP.06/04/16,B7V0319,87164X,EQ
1146,CH,87165C,SHE,051,CH,@:@AAKT,MINES,122,General Mining,TOTMKCA,BRESRCH,MNINGCH,CHZASHR,MINESCH,CNE100001F37,P,CH002683,CN:BLA,GUANGDONG HONGDA BLASTING 'A',B8DDJ15,87165C,EQ
1147,CH,87169V,SHE,051,CH,@:@GDPT,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE100001F45,P,CH002684,CN:DPT,GUANGDONG DYNAVOLT POWER TECHNOLOGY 'A',B7BXYH1,87169V,EQ
1148,CH,87165D,SHE,051,CH,@:@AALB,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001F52,P,CH002685,CN:WHH,WUXI HUADONG HEAVY MCH. 'A',B7Z12J9,87165D,EQ
1149,CH,87233M,SHE,051,CH,@:@ZYVC,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001H68,P,CH002686,CN:DSQ,ZHEJIANG YILIDA VENTILATOR 'A',B7VVXX4,87233M,EQ
1150,CH,87268X,SHE,051,CH,@:@AAPW,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE100001HJ9,P,CH002687,CN:GIU,ZHEJIANG GIUSEPPE GRMT. 'A',B7W6PT8,87268X,EQ
1151,CH,87272M,SHE,051,CH,NA,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100001HK7,P,CH002688,CN:JGH,JINHE BIOTECHNOLOGY 'A',B8062N0,87272M,EQ
1152,CH,87291C,SHE,051,CH,@:@AAPB,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001JR8,P,CH002689,CN:BRI,SHENYANG BRILLIANT ELEV. GROUP 'A',B8N36N6,87291C,EQ
1153,CH,87316Q,SHE,051,CH,@:@AAQP,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001JZ1,P,CH002690,CN:VDF,HEFEI MEIYA OT.TECH.'A',B8DGGB3,87316Q,EQ
1154,CH,87336K,SHE,051,CH,@:@AAPY,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001K06,P,CH002691,CN:QWA,SHIJIAZHUANG ZHONGMEI COAL MINE EQU.MANF. 'A',B7TKL62,87336K,EQ
1155,CH,87355C,SHE,051,CH,@:@JNYC,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100001K55,P,CH002692,CN:WQE,YUANCHENG CABLE 'A',B79J288,87355C,EQ
1156,CH,87358V,SHE,051,CH,@:@AAPV,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE100001K63,P,CH002693,CN:HOQ,HAINAN SHUANGCHENG PHARMACEUTICALS 'A',B8FX612,87358V,EQ
1157,CH,87386C,SHE,051,CH,@:@GSTC,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001K71,P,CH002694,CN:GSO,GOODY SCIENCE & TECH.'A',B89TBB1,87386C,EQ
1158,CH,87432U,SHE,051,CH,@:@AAQO,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100001NZ3,P,CH002695,CN:HRT,JIANGXI HUANG SHANG HUANG FOOD 'A',B8BM6M4,87432U,EQ
1159,CH,87455K,SHE,051,CH,@:@AAQK,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100001W77,P,CH002696,CN:WQR,BAIYANG AQUATIC GP.'A' SUSP - SUSP.02/12/15,B8HVYR6,87455K,EQ
1160,CH,87455L,SHE,051,CH,@:@AAQL,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHZASHR,NA,CNE100001P27,P,CH002697,CN:QAW,CHENGDU HONGQI CHAIN 'A' SUSP - SUSP.15/03/16,B83BG41,87455L,EQ
1161,CH,87472F,SHE,051,CH,@:@AARC,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100001NY6,P,CH002698,CN:BSH,HARBIN BOSHI ATMTN.'A',B8HW6S4,87472F,EQ
1162,CH,87472H,SHE,051,CH,@:@000E,TOYSG,061,Toys,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001W85,P,CH002699,CN:CAD,MEISHENG CULTR.& CRTV. 'A',B7T1NZ8,87472H,EQ
1163,CH,87500V,SHE,051,CH,@:@AAQQ,GASDS,031,Gas Distribution,TOTMKCA,UTILSCH,NA,CHZASHR,NA,CNE100001NX8,P,CH002700,CN:XHN,XINJIANG HAOYUAN NATURAL GAS 'A',B7954Y6,87500V,EQ
1164,CH,87524U,SHE,051,CH,@:@ORGP,CONPK,070,Containers & Package,TOTMKCA,INDGSCH,GNINDCH,CHZASHR,CONPKCH,CNE100001M61,P,CH002701,CN:ORG,ORG PACKAGING 'A',B767T51,87524U,EQ
1165,CH,87660P,SHE,051,CH,@:@AASB,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100001M46,P,CH002702,CN:TGX,HAIXIN FOODS 'A',B8BFFM6,87660P,EQ
1166,CH,51717X,SHE,051,CH,@:@ZHEJ,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE100001MJ9,P,CH002703,CN:ZJB,ZHEJIANG SHIBAO SUSP - SUSP.21/01/16,B83V1G8,51717X,EQ
1167,CH,8704NV,SHE,051,CH,@:@000N,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001R82,P,CH002705,CN:ABD,GUANGDONG XINBAO ELECT. APP.HDG.'A',BHQK3Q9,8704NV,EQ
1168,CH,8704NW,SHE,051,CH,@:@000M,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100001R74,P,CH002706,CN:ABE,SHANGHAI LIANGXIN ELECT. 'A',BHWQM19,8704NW,EQ
1169,CH,8704NX,SHE,051,CH,@:@0005,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHZASHR,TRAVLCH,CNE100001RH2,P,CH002707,CN:ABF,BEIJING UTOUR INTL.TRVL. SVS.'A',BHWQM31,8704NX,EQ
1170,CH,8704NY,SHE,051,CH,@:@ABGC,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE100001R66,P,CH002708,CN:ABG,CHANGZHOU NRB 'A',BHY32V8,8704NY,EQ
1171,CH,8704NZ,SHE,051,CH,@:@GTMT,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE100001RG4,P,CH002709,CN:ABH,GUANGZHOU TINCI MATS. TECH.'A',BHY32T6,8704NZ,EQ
1172,CH,8704N1,SHE,051,CH,@:@000L,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHZASHR,TRNSVCH,CNE100001RZ4,P,CH002711,CN:EUR,EUROPOL INTEL.NET.'A',BHZ3GJ3,8704N1,EQ
1173,CH,8704N2,SHE,051,CH,@:@ABJC,MEDAG,041,Media Agencies,TOTMKCA,NA,NA,CHZASHR,NA,CNE100001RF6,P,CH002712,CN:ABJ,SIMEI MEDIA 'A',BHZ3GK4,8704N2,EQ
1174,CH,8704N3,SHE,051,CH,@:@000S,FURNS,060,Furnishings,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100001W93,P,CH002713,CN:ABK,DONG YI RI SHENG HOME DCRT.GP.'A',BHZFZY7,8704N3,EQ
